uf;anomes;valor;regiao
Bahia;201402;59915191.91;Nordeste
Minas Gerais;201402;129567056.45;Sudeste
Espírito Santo;201402;19147207.72;Sudeste
Rio de Janeiro;201402;60080402.85;Sudeste
São Paulo;201402;255681908.92;Sudeste
Paraná;201402;85435762.12;Sul
Santa Catarina;201402;47288897.03;Sul
Rio Grande do Sul;201402;78537008.46;Sul
Mato Grosso do Sul;201402;14712594.52;Centro-Oeste
Mato Grosso;201402;12981386.14;Centro-Oeste
Goiás;201402;30615412.46;Centro-Oeste
Distrito Federal;201402;14616475.96;Centro-Oeste
Rondônia;201403;6536336.12;Norte
Acre;201403;2876282.12;Norte
Amazonas;201403;9541806.56;Norte
Roraima;201403;1707514.82;Norte
Pará;201403;28440495.48;Norte
Amapá;201403;1805952.31;Norte
Tocantins;201403;7386177.85;Norte
Maranhão;201403;24379180.43;Nordeste
Piauí;201403;13751165.19;Nordeste
Ceará;201403;40342501.47;Nordeste
Rio Grande do Norte;201403;15826709.05;Nordeste
Paraíba;201403;14820967.48;Nordeste
Pernambuco;201403;53296924.53;Nordeste
Alagoas;201403;12478218.37;Nordeste
Sergipe;201403;6836562.27;Nordeste
Bahia;201403;59681681.98;Nordeste
Minas Gerais;201403;134327948.58;Sudeste
Espírito Santo;201403;19151706.66;Sudeste
Rio de Janeiro;201403;57850576.52;Sudeste
São Paulo;201403;259597103.91;Sudeste
Paraná;201403;83641160.75;Sul
Santa Catarina;201403;49012952.27;Sul
Rio Grande do Sul;201403;79394208.9;Sul
Mato Grosso do Sul;201403;14301089.67;Centro-Oeste
Mato Grosso;201403;13290421.35;Centro-Oeste
Goiás;201403;30729287.2;Centro-Oeste
Distrito Federal;201403;15221939.61;Centro-Oeste
Rondônia;201404;6611751.56;Norte
Acre;201404;2997785.18;Norte
Amazonas;201404;8926365.37;Norte
Roraima;201404;1509667.7;Norte
Pará;201404;28229650.98;Norte
Amapá;201404;1992130.63;Norte
Tocantins;201404;7106540.44;Norte
Maranhão;201404;24561919.83;Nordeste
Piauí;201404;13912536.25;Nordeste
Ceará;201404;40563143.01;Nordeste
Rio Grande do Norte;201404;15179728.26;Nordeste
Paraíba;201404;17230194.63;Nordeste
Pernambuco;201404;57133438.18;Nordeste
Alagoas;201404;13312077.86;Nordeste
Sergipe;201404;6787461.29;Nordeste
Bahia;201404;60920671.82;Nordeste
Minas Gerais;201404;128639295.94;Sudeste
Espírito Santo;201404;19881203.54;Sudeste
Rio de Janeiro;201404;62325535.05;Sudeste
São Paulo;201404;266474985.23;Sudeste
Paraná;201404;85205955.97;Sul
Santa Catarina;201404;48053559.67;Sul
Rio Grande do Sul;201404;83278724.35;Sul
Mato Grosso do Sul;201404;13935980.51;Centro-Oeste
Mato Grosso;201404;14139198.01;Centro-Oeste
Goiás;201404;32789081.22;Centro-Oeste
Distrito Federal;201404;13473947.21;Centro-Oeste
Rondônia;201405;7122614.34;Norte
Acre;201405;3048049.52;Norte
Amazonas;201405;11573335.4;Norte
Roraima;201405;1746450.27;Norte
Pará;201405;28722845.27;Norte
Amapá;201405;2274212.55;Norte
Tocantins;201405;7226788.09;Norte
Maranhão;201405;24500997.6;Nordeste
Piauí;201405;14205768.41;Nordeste
Ceará;201405;44720573.47;Nordeste
Rio Grande do Norte;201405;17609022.0;Nordeste
Paraíba;201405;15961997.56;Nordeste
Pernambuco;201405;60494904.81;Nordeste
Alagoas;201405;13872465.48;Nordeste
Sergipe;201405;7155130.38;Nordeste
Bahia;201405;61351092.4;Nordeste
Minas Gerais;201405;150031401.1;Sudeste
Espírito Santo;201405;22294881.78;Sudeste
Rio de Janeiro;201405;65792128.61;Sudeste
São Paulo;201405;278068997.58;Sudeste
Paraná;201405;90028735.19;Sul
Santa Catarina;201405;51823540.54;Sul
Rio Grande do Sul;201405;84494278.65;Sul
Mato Grosso do Sul;201405;14947928.02;Centro-Oeste
Mato Grosso;201405;13625461.23;Centro-Oeste
Goiás;201405;34129465.73;Centro-Oeste
Distrito Federal;201405;16957865.71;Centro-Oeste
Rondônia;201406;7207965.81;Norte
Acre;201406;2842110.36;Norte
Amazonas;201406;10115769.72;Norte
Roraima;201406;1568152.88;Norte
Pará;201406;30356126.43;Norte
Amapá;201406;1635034.56;Norte
Tocantins;201406;7008936.76;Norte
Maranhão;201406;26362567.92;Nordeste
Piauí;201406;13579613.82;Nordeste
Ceará;201406;41205987.7;Nordeste
Rio Grande do Norte;201406;16326083.16;Nordeste
Paraíba;201406;16137548.05;Nordeste
Pernambuco;201406;58518383.0;Nordeste
Alagoas;201406;13025539.55;Nordeste
Sergipe;201406;7343528.74;Nordeste
Bahia;201406;60026773.48;Nordeste
Minas Gerais;201406;136128076.87;Sudeste
Espírito Santo;201406;21299915.99;Sudeste
Rio de Janeiro;201406;61276603.47;Sudeste
São Paulo;201406;271417662.79;Sudeste
Paraná;201406;87870952.45;Sul
Santa Catarina;201406;52051111.63;Sul
Rio Grande do Sul;201406;85828392.41;Sul
Mato Grosso do Sul;201406;14031496.4;Centro-Oeste
Mato Grosso;201406;13885729.63;Centro-Oeste
Goiás;201406;32395305.79;Centro-Oeste
Distrito Federal;201406;16172537.49;Centro-Oeste
Rondônia;201407;6725041.04;Norte
Acre;201407;3186712.81;Norte
Amazonas;201407;9843473.49;Norte
Roraima;201407;1763225.69;Norte
Pará;201407;28147550.89;Norte
Amapá;201407;2240376.26;Norte
Tocantins;201407;7123445.53;Norte
Maranhão;201407;25424053.1;Nordeste
Piauí;201407;13046445.88;Nordeste
Ceará;201407;46219584.77;Nordeste
Rio Grande do Norte;201407;17620406.31;Nordeste
Paraíba;201407;16199002.92;Nordeste
Pernambuco;201407;60625402.78;Nordeste
Alagoas;201407;14188201.78;Nordeste
Sergipe;201407;7230138.87;Nordeste
Bahia;201407;65897253.07;Nordeste
Minas Gerais;201407;143612291.68;Sudeste
Espírito Santo;201407;22526747.71;Sudeste
Rio de Janeiro;201407;68295078.12;Sudeste
São Paulo;201407;290420948.86;Sudeste
Paraná;201407;90698407.25;Sul
Santa Catarina;201407;54238795.01;Sul
Rio Grande do Sul;201407;90610814.11;Sul
Mato Grosso do Sul;201407;14515549.98;Centro-Oeste
Mato Grosso;201407;14604900.36;Centro-Oeste
Goiás;201407;34486077.69;Centro-Oeste
Distrito Federal;201407;16980186.15;Centro-Oeste
Rondônia;201408;7220209.27;Norte
Acre;201408;3061644.48;Norte
Amazonas;201408;9940875.63;Norte
Roraima;201408;1808929.95;Norte
Pará;201408;27946764.08;Norte
Amapá;201408;2128269.35;Norte
Tocantins;201408;8010542.13;Norte
Maranhão;201408;26273438.74;Nordeste
Piauí;201408;14592991.93;Nordeste
Ceará;201408;43074266.62;Nordeste
Rio Grande do Norte;201408;16897213.5;Nordeste
Paraíba;201408;16547389.24;Nordeste
Pernambuco;201408;60468979.19;Nordeste
Alagoas;201408;14451144.57;Nordeste
Sergipe;201408;6362749.71;Nordeste
Bahia;201408;66456740.35;Nordeste
Minas Gerais;201408;141144140.7;Sudeste
Espírito Santo;201408;21969999.69;Sudeste
Rio de Janeiro;201408;69883172.98;Sudeste
São Paulo;201408;291009942.02;Sudeste
Paraná;201408;93643329.76;Sul
Santa Catarina;201408;58563755.12;Sul
Rio Grande do Sul;201408;90068464.13;Sul
Mato Grosso do Sul;201408;15589135.54;Centro-Oeste
Mato Grosso;201408;14816179.13;Centro-Oeste
Goiás;201408;34263783.33;Centro-Oeste
Distrito Federal;201408;18002789.25;Centro-Oeste
Rondônia;201409;6814650.05;Norte
Acre;201409;3008496.43;Norte
Amazonas;201409;11022062.33;Norte
Roraima;201409;1633205.33;Norte
Pará;201409;28959611.93;Norte
Amapá;201409;1931324.11;Norte
Tocantins;201409;7947217.21;Norte
Maranhão;201409;26724276.68;Nordeste
Piauí;201409;14776732.77;Nordeste
Ceará;201409;44841468.62;Nordeste
Rio Grande do Norte;201409;15659936.29;Nordeste
Paraíba;201409;16494346.2;Nordeste
Pernambuco;201409;63211650.92;Nordeste
Alagoas;201409;13709145.08;Nordeste
Sergipe;201409;7504906.4;Nordeste
Bahia;201409;67963557.89;Nordeste
Minas Gerais;201409;140835377.94;Sudeste
Espírito Santo;201409;21982043.34;Sudeste
Rio de Janeiro;201409;68072842.2;Sudeste
São Paulo;201409;278611485.21;Sudeste
Paraná;201409;93539983.04;Sul
Santa Catarina;201409;57996386.57;Sul
Rio Grande do Sul;201409;89050051.67;Sul
Mato Grosso do Sul;201409;14778200.02;Centro-Oeste
Mato Grosso;201409;14011573.31;Centro-Oeste
Goiás;201409;33627178.19;Centro-Oeste
Distrito Federal;201409;15337916.23;Centro-Oeste
Rondônia;201410;5931824.36;Norte
Acre;201410;3162186.27;Norte
Amazonas;201410;10881666.13;Norte
Roraima;201410;1626604.96;Norte
Pará;201410;30101037.11;Norte
Amapá;201410;1963927.38;Norte
Tocantins;201410;8058333.55;Norte
Maranhão;201410;25224307.37;Nordeste
Piauí;201410;13960878.05;Nordeste
Ceará;201410;41344333.25;Nordeste
Rio Grande do Norte;201410;17260602.08;Nordeste
Paraíba;201410;16266620.26;Nordeste
Pernambuco;201410;62183620.21;Nordeste
Alagoas;201410;14464302.8;Nordeste
Sergipe;201410;7425864.9;Nordeste
Bahia;201410;67904878.33;Nordeste
Minas Gerais;201410;143611717.16;Sudeste
Espírito Santo;201410;22883793.84;Sudeste
Rio de Janeiro;201410;69180379.79;Sudeste
São Paulo;201410;279890804.12;Sudeste
Paraná;201410;93513605.52;Sul
Santa Catarina;201410;55718596.57;Sul
Rio Grande do Sul;201410;94005898.04;Sul
Mato Grosso do Sul;201410;14569813.14;Centro-Oeste
Mato Grosso;201410;13164383.84;Centro-Oeste
Goiás;201410;37301012.99;Centro-Oeste
Distrito Federal;201410;15159510.18;Centro-Oeste
Rondônia;201411;6179626.72;Norte
Acre;201411;3185054.44;Norte
Amazonas;201411;10596831.32;Norte
Roraima;201411;1784288.11;Norte
Pará;201411;28718375.83;Norte
Amapá;201411;1791744.72;Norte
Tocantins;201411;7498623.81;Norte
Maranhão;201411;25527490.63;Nordeste
Piauí;201411;13463269.3;Nordeste
Ceará;201411;41348809.15;Nordeste
Rio Grande do Norte;201411;17190447.61;Nordeste
Paraíba;201411;15710026.42;Nordeste
Pernambuco;201411;62888953.97;Nordeste
Alagoas;201411;14537796.19;Nordeste
Sergipe;201411;7171541.46;Nordeste
Bahia;201411;62281320.06;Nordeste
Minas Gerais;201411;142982819.59;Sudeste
Espírito Santo;201411;21793404.47;Sudeste
Rio de Janeiro;201411;64122033.95;Sudeste
São Paulo;201411;268999975.41;Sudeste
Paraná;201411;90920897.47;Sul
Santa Catarina;201411;52622351.52;Sul
Rio Grande do Sul;201411;87733471.2;Sul
Mato Grosso do Sul;201411;14350887.34;Centro-Oeste
Mato Grosso;201411;14562218.15;Centro-Oeste
Goiás;201411;34133359.61;Centro-Oeste
Distrito Federal;201411;14575006.32;Centro-Oeste
Rondônia;201412;6743020.43;Norte
Acre;201412;2542641.25;Norte
Amazonas;201412;10073869.11;Norte
Roraima;201412;1137519.58;Norte
Pará;201412;28616330.52;Norte
Amapá;201412;1786830.89;Norte
Tocantins;201412;6075309.6;Norte
Maranhão;201412;24173557.53;Nordeste
Piauí;201412;12615568.41;Nordeste
Ceará;201412;42357514.72;Nordeste
Rio Grande do Norte;201412;14552349.94;Nordeste
Paraíba;201412;17326679.55;Nordeste
Pernambuco;201412;56841236.06;Nordeste
Alagoas;201412;13514366.94;Nordeste
Sergipe;201412;6708175.23;Nordeste
Bahia;201412;61537833.98;Nordeste
Minas Gerais;201412;131466757.03;Sudeste
Espírito Santo;201412;20417854.69;Sudeste
Rio de Janeiro;201412;60517923.03;Sudeste
São Paulo;201412;262125680.41;Sudeste
Paraná;201412;85093676.96;Sul
Santa Catarina;201412;50644413.58;Sul
Rio Grande do Sul;201412;84122185.75;Sul
Mato Grosso do Sul;201412;14176127.3;Centro-Oeste
Mato Grosso;201412;13413465.25;Centro-Oeste
Goiás;201412;34549582.84;Centro-Oeste
Distrito Federal;201412;13315735.02;Centro-Oeste
Rondônia;201501;7278090.89;Norte
Acre;201501;3375217.14;Norte
Amazonas;201501;11653868.55;Norte
Roraima;201501;1782510.89;Norte
Pará;201501;28542136.5;Norte
Amapá;201501;1609767.42;Norte
Tocantins;201501;7017704.11;Norte
Maranhão;201501;23007366.0;Nordeste
Piauí;201501;13358738.91;Nordeste
Ceará;201501;41338903.46;Nordeste
Rio Grande do Norte;201501;16415949.23;Nordeste
Paraíba;201501;15795012.65;Nordeste
Pernambuco;201501;57234817.11;Nordeste
Alagoas;201501;14106631.62;Nordeste
Sergipe;201501;7532979.25;Nordeste
Bahia;201501;63402850.9;Nordeste
Minas Gerais;201501;135056583.03;Sudeste
Espírito Santo;201501;20117941.26;Sudeste
Rio de Janeiro;201501;62439111.76;Sudeste
São Paulo;201501;269018430.46;Sudeste
Paraná;201501;86815580.94;Sul
Santa Catarina;201501;51654807.12;Sul
Rio Grande do Sul;201501;85079714.14;Sul
Mato Grosso do Sul;201501;14477250.54;Centro-Oeste
Mato Grosso;201501;13106628.97;Centro-Oeste
Goiás;201501;33440841.45;Centro-Oeste
Distrito Federal;201501;12644597.01;Centro-Oeste
Rondônia;201502;6619352.84;Norte
Acre;201502;3024505.16;Norte
Amazonas;201502;12074530.23;Norte
Roraima;201502;2242719.18;Norte
Pará;201502;28618366.52;Norte
Amapá;201502;1441043.63;Norte
Tocantins;201502;6607349.96;Norte
Maranhão;201502;24593179.79;Nordeste
Piauí;201502;13785632.94;Nordeste
Ceará;201502;39202385.23;Nordeste
Rio Grande do Norte;201502;14663101.33;Nordeste
Paraíba;201502;14480740.53;Nordeste
Pernambuco;201502;55735690.3;Nordeste
Alagoas;201502;14275439.26;Nordeste
Sergipe;201502;6755440.98;Nordeste
Bahia;201502;57533415.71;Nordeste
Minas Gerais;201502;133803975.56;Sudeste
Espírito Santo;201502;20664919.35;Sudeste
Rio de Janeiro;201502;63737825.01;Sudeste
São Paulo;201502;253476434.09;Sudeste
Paraná;201502;84176293.14;Sul
Santa Catarina;201502;49243372.32;Sul
Rio Grande do Sul;201502;82133570.24;Sul
Mato Grosso do Sul;201502;15581963.71;Centro-Oeste
Mato Grosso;201502;13769115.33;Centro-Oeste
Goiás;201502;31986974.73;Centro-Oeste
Distrito Federal;201502;12040195.19;Centro-Oeste
Rondônia;201503;7131263.61;Norte
Acre;201503;3102975.42;Norte
Amazonas;201503;11599144.27;Norte
Roraima;201503;1827444.5;Norte
Pará;201503;29168223.09;Norte
Amapá;201503;1702493.39;Norte
Tocantins;201503;6598637.99;Norte
Maranhão;201503;25983153.2;Nordeste
Piauí;201503;14584722.64;Nordeste
Ceará;201503;43321011.48;Nordeste
Rio Grande do Norte;201503;17349308.93;Nordeste
Paraíba;201503;16053726.73;Nordeste
Pernambuco;201503;58796396.86;Nordeste
Alagoas;201503;14668358.96;Nordeste
Sergipe;201503;7478153.76;Nordeste
Bahia;201503;65862065.38;Nordeste
Minas Gerais;201503;138617701.25;Sudeste
Espírito Santo;201503;22382068.17;Sudeste
Rio de Janeiro;201503;67666582.0;Sudeste
São Paulo;201503;278016320.66;Sudeste
Paraná;201503;91071048.29;Sul
Santa Catarina;201503;50778038.59;Sul
Rio Grande do Sul;201503;88517055.03;Sul
Mato Grosso do Sul;201503;16405826.87;Centro-Oeste
Mato Grosso;201503;14166909.47;Centro-Oeste
Goiás;201503;37406713.51;Centro-Oeste
Distrito Federal;201503;15563562.72;Centro-Oeste
Rondônia;201504;6945021.28;Norte
Acre;201504;3080946.8;Norte
Amazonas;201504;12592492.33;Norte
Roraima;201504;2256510.91;Norte
Pará;201504;30174783.94;Norte
Amapá;201504;1837470.82;Norte
Tocantins;201504;7197312.63;Norte
Maranhão;201504;25551983.98;Nordeste
Piauí;201504;14322942.19;Nordeste
Ceará;201504;43669409.97;Nordeste
Rio Grande do Norte;201504;16485688.09;Nordeste
Paraíba;201504;15962948.78;Nordeste
Pernambuco;201504;59850086.94;Nordeste
Alagoas;201504;14271782.14;Nordeste
Sergipe;201504;8097711.61;Nordeste
Bahia;201504;61002105.89;Nordeste
Minas Gerais;201504;140005981.33;Sudeste
Espírito Santo;201504;21407331.21;Sudeste
Rio de Janeiro;201504;68284851.49;Sudeste
São Paulo;201504;274325335.52;Sudeste
Paraná;201504;90305345.86;Sul
Santa Catarina;201504;53032690.6;Sul
Rio Grande do Sul;201504;91301452.5;Sul
Mato Grosso do Sul;201504;14378228.39;Centro-Oeste
Mato Grosso;201504;14411435.71;Centro-Oeste
Goiás;201504;36037996.49;Centro-Oeste
Distrito Federal;201504;16112136.23;Centro-Oeste
Rondônia;201505;7868953.2;Norte
Acre;201505;3065970.28;Norte
Amazonas;201505;12785467.37;Norte
Roraima;201505;1859541.42;Norte
Pará;201505;29979937.84;Norte
Amapá;201505;1901951.16;Norte
Tocantins;201505;6163740.83;Norte
Maranhão;201505;27394126.13;Nordeste
Piauí;201505;15013200.79;Nordeste
Ceará;201505;44139477.01;Nordeste
Rio Grande do Norte;201505;17479885.81;Nordeste
Paraíba;201505;15768417.41;Nordeste
Pernambuco;201505;62803941.06;Nordeste
Alagoas;201505;15688044.36;Nordeste
Sergipe;201505;8308576.63;Nordeste
Bahia;201505;64941469.92;Nordeste
Minas Gerais;201505;144748910.83;Sudeste
Espírito Santo;201505;22264266.78;Sudeste
Rio de Janeiro;201505;68751291.66;Sudeste
São Paulo;201505;279334056.66;Sudeste
Paraná;201505;92363932.23;Sul
Santa Catarina;201505;52438940.12;Sul
Rio Grande do Sul;201505;89895415.64;Sul
Mato Grosso do Sul;201505;16953490.49;Centro-Oeste
Mato Grosso;201505;14599062.75;Centro-Oeste
Goiás;201505;35411348.7;Centro-Oeste
Distrito Federal;201505;15582635.39;Centro-Oeste
Rondônia;201506;7546597.11;Norte
Acre;201506;3179076.68;Norte
Amazonas;201506;13414600.97;Norte
Roraima;201506;1550643.78;Norte
Pará;201506;29322659.71;Norte
Amapá;201506;2048564.82;Norte
Tocantins;201506;7275370.04;Norte
Maranhão;201506;26762772.42;Nordeste
Piauí;201506;14454832.59;Nordeste
Ceará;201506;45122415.42;Nordeste
Rio Grande do Norte;201506;18357814.68;Nordeste
Paraíba;201506;16774733.11;Nordeste
Pernambuco;201506;64067286.88;Nordeste
Alagoas;201506;14905770.86;Nordeste
Sergipe;201506;7828944.9;Nordeste
Bahia;201506;64000633.85;Nordeste
Minas Gerais;201506;144903538.07;Sudeste
Espírito Santo;201506;22284122.22;Sudeste
Rio de Janeiro;201506;68009071.62;Sudeste
São Paulo;201506;279844623.28;Sudeste
Paraná;201506;93872517.26;Sul
Santa Catarina;201506;55880868.36;Sul
Rio Grande do Sul;201506;92114331.88;Sul
Mato Grosso do Sul;201506;16142201.57;Centro-Oeste
Mato Grosso;201506;15156818.1;Centro-Oeste
Goiás;201506;35037055.28;Centro-Oeste
Distrito Federal;201506;15527125.83;Centro-Oeste
Rondônia;201507;8738484.55;Norte
Acre;201507;2849011.25;Norte
Amazonas;201507;14294033.22;Norte
Roraima;201507;1968388.99;Norte
Pará;201507;30471017.89;Norte
Amapá;201507;1905641.81;Norte
Tocantins;201507;6987921.76;Norte
Maranhão;201507;27211673.48;Nordeste
Piauí;201507;14398152.47;Nordeste
Ceará;201507;45763263.53;Nordeste
Rio Grande do Norte;201507;19032121.05;Nordeste
Paraíba;201507;16553311.93;Nordeste
Pernambuco;201507;60739524.74;Nordeste
Alagoas;201507;15992067.88;Nordeste
Sergipe;201507;8877007.24;Nordeste
Bahia;201507;66956753.66;Nordeste
Minas Gerais;201507;144893205.49;Sudeste
Espírito Santo;201507;25025991.97;Sudeste
Rio de Janeiro;201507;74284468.07;Sudeste
São Paulo;201507;285370920.13;Sudeste
Paraná;201507;95718229.92;Sul
Santa Catarina;201507;58530304.5;Sul
Rio Grande do Sul;201507;94943320.81;Sul
Mato Grosso do Sul;201507;15744546.46;Centro-Oeste
Mato Grosso;201507;15407207.37;Centro-Oeste
Goiás;201507;35106632.53;Centro-Oeste
Distrito Federal;201507;16340464.89;Centro-Oeste
Rondônia;201508;6756554.76;Norte
Acre;201508;3238448.07;Norte
Amazonas;201508;12546727.34;Norte
Roraima;201508;2613984.17;Norte
Pará;201508;31563922.22;Norte
Amapá;201508;1833930.69;Norte
Tocantins;201508;6243320.96;Norte
Maranhão;201508;26732789.79;Nordeste
Piauí;201508;15150229.33;Nordeste
Ceará;201508;45838906.81;Nordeste
Rio Grande do Norte;201508;19083408.79;Nordeste
Paraíba;201508;16708149.42;Nordeste
Pernambuco;201508;62409022.55;Nordeste
Alagoas;201508;15416076.33;Nordeste
Sergipe;201508;9129892.18;Nordeste
Bahia;201508;70145059.1;Nordeste
Minas Gerais;201508;138309905.27;Sudeste
Espírito Santo;201508;23401404.52;Sudeste
Rio de Janeiro;201508;68985578.96;Sudeste
São Paulo;201508;283869182.0;Sudeste
Paraná;201508;98916070.85;Sul
Santa Catarina;201508;56690587.83;Sul
Rio Grande do Sul;201508;95063921.01;Sul
Mato Grosso do Sul;201508;15744530.43;Centro-Oeste
Mato Grosso;201508;14798954.73;Centro-Oeste
Goiás;201508;34847805.4;Centro-Oeste
Distrito Federal;201508;15410729.64;Centro-Oeste
Rondônia;201509;7443631.94;Norte
Acre;201509;3279779.27;Norte
Amazonas;201509;12996512.49;Norte
Roraima;201509;2342709.66;Norte
Pará;201509;29964621.66;Norte
Amapá;201509;2104874.14;Norte
Tocantins;201509;5831094.19;Norte
Maranhão;201509;26929089.25;Nordeste
Piauí;201509;14256213.2;Nordeste
Ceará;201509;45536932.02;Nordeste
Rio Grande do Norte;201509;18625256.39;Nordeste
Paraíba;201509;16811722.12;Nordeste
Pernambuco;201509;59808747.4;Nordeste
Alagoas;201509;15489051.96;Nordeste
Sergipe;201509;8692417.03;Nordeste
Bahia;201509;70375191.33;Nordeste
Minas Gerais;201509;144319825.8;Sudeste
Espírito Santo;201509;20833822.54;Sudeste
Rio de Janeiro;201509;69994977.82;Sudeste
São Paulo;201509;278323247.75;Sudeste
Paraná;201509;95128845.06;Sul
Santa Catarina;201509;57889887.42;Sul
Rio Grande do Sul;201509;89867247.7;Sul
Mato Grosso do Sul;201509;16350747.05;Centro-Oeste
Mato Grosso;201509;15115492.63;Centro-Oeste
Goiás;201509;35124339.71;Centro-Oeste
Distrito Federal;201509;15596456.16;Centro-Oeste
Rondônia;201510;6964209.53;Norte
Acre;201510;3010495.38;Norte
Amazonas;201510;13035233.22;Norte
Roraima;201510;2186291.71;Norte
Pará;201510;29189794.43;Norte
Amapá;201510;1983042.85;Norte
Tocantins;201510;6271670.32;Norte
Maranhão;201510;26298140.28;Nordeste
Piauí;201510;15714147.3;Nordeste
Ceará;201510;44074999.72;Nordeste
Rio Grande do Norte;201510;19305508.93;Nordeste
Paraíba;201510;16405613.74;Nordeste
Pernambuco;201510;57510985.6;Nordeste
Alagoas;201510;14800526.97;Nordeste
Sergipe;201510;8771323.27;Nordeste
Bahia;201510;70212728.6;Nordeste
Minas Gerais;201510;137803335.4;Sudeste
Espírito Santo;201510;23424337.52;Sudeste
